gene_name,experiment_ids,allen_gene_ids,entrez_ids,entrez_history,current_entrez_ids,mgi_ids,current_symbols,old_ensembl_id,mgi_candidates,ncbi_candidates,candidate_ids,allen_target_ambiguous,ensembl_ids,rejected_candidates,status
Ptprr,[74882784],[19042],"[""19279""]","[[""19279""]]","[""19279""]","[""MGI:109559""]","[""Ptprr""]",ENSMUSG00000020151,"[""ENSMUSG00000020151""]","[""ENSMUSG00000020151""]","[""ENSMUSG00000020151""]",False,"[""ENSMUSG00000020151""]",{},one_to_one
Ptprs,[74882787],[19043],"[""19280""]","[[""19280""]]","[""19280""]","[""MGI:97815""]","[""Ptprs""]",ENSMUSG00000013236,"[""ENSMUSG00000013236""]","[""ENSMUSG00000013236""]","[""ENSMUSG00000013236""]",False,"[""ENSMUSG00000013236""]",{},one_to_one
Ptprt,"[866, 72008491]",[19044],"[""19281""]","[[""19281""]]","[""19281""]","[""MGI:1321152""]","[""Ptprt""]",ENSMUSG00000053141,"[""ENSMUSG00000053141""]","[""ENSMUSG00000053141""]","[""ENSMUSG00000053141""]",False,"[""ENSMUSG00000053141""]",{},one_to_one
Ptpru,[858],[19036],"[""19273""]","[[""19273""]]","[""19273""]","[""MGI:1321151""]","[""Ptpru""]",ENSMUSG00000028909,"[""ENSMUSG00000028909""]","[""ENSMUSG00000028909""]","[""ENSMUSG00000028909""]",False,"[""ENSMUSG00000028909""]",{},one_to_one
Ptprv,[73817436],[13702],"[""13924""]","[[""13924""]]","[""13924""]","[""MGI:108027""]","[""Ptprv""]",ENSMUSG00000097993,"[""ENSMUSG00000097993""]","[""ENSMUSG00000097993""]","[""ENSMUSG00000097993""]",False,"[""ENSMUSG00000097993""]",{},one_to_one
Ptprz1,[77371825],[19046],"[""19283""]","[[""19283""]]","[""19283""]","[""MGI:97816""]","[""Ptprz1""]",ENSMUSG00000068748,"[""ENSMUSG00000068748""]","[""ENSMUSG00000068748""]","[""ENSMUSG00000068748""]",False,"[""ENSMUSG00000068748""]",{},one_to_one
Ptrf,[73521818],[19048],"[""19285""]","[[""19285""]]","[""19285""]","[""MGI:1277968""]","[""Cavin1""]",ENSMUSG00000004044,"[""ENSMUSG00000004044""]","[""ENSMUSG00000004044""]","[""ENSMUSG00000004044""]",False,"[""ENSMUSG00000004044""]",{},one_to_one
Pttg1,[293036],[29929],"[""30939""]","[[""30939""]]","[""30939""]","[""MGI:1353578""]","[""Pttg1""]",ENSMUSG00000020415,"[""ENSMUSG00000020415""]","[""ENSMUSG00000020415""]","[""ENSMUSG00000020415""]",False,"[""ENSMUSG00000020415""]",{},one_to_one
Pttg1ip,[1956],[72864],"[""108705""]","[[""108705""]]","[""108705""]","[""MGI:2652132""]","[""Pttg1ip""]",ENSMUSG00000009291,"[""ENSMUSG00000009291""]","[""ENSMUSG00000009291""]","[""ENSMUSG00000009291""]",False,"[""ENSMUSG00000009291""]",{},one_to_one
Purb,[75080632],[19054],"[""19291""]","[[""19291""]]","[""19291""]","[""MGI:1338779""]","[""Purb""]",ENSMUSG00000094483,"[""ENSMUSG00000094483""]","[""ENSMUSG00000094483""]","[""ENSMUSG00000094483""]",False,"[""ENSMUSG00000094483""]",{},one_to_one
Purg,[74882788],[50870],"[""75029""]","[[""75029""]]","[""75029""]","[""MGI:1922279""]","[""Purg""]",ENSMUSG00000049184,"[""ENSMUSG00000049184""]","[""ENSMUSG00000049184""]","[""ENSMUSG00000049184""]",False,"[""ENSMUSG00000049184""]",{},one_to_one
Pus7,[79556638],[54537],"[""78697""]","[[""78697""]]","[""78697""]","[""MGI:1925947""]","[""Pus7""]",ENSMUSG00000057541,"[""ENSMUSG00000057541""]","[""ENSMUSG00000057541""]","[""ENSMUSG00000057541""]",False,"[""ENSMUSG00000057541""]",{},one_to_one
Pvalb,"[868, 79556738]",[19056],"[""19293""]","[[""19293""]]","[""19293""]","[""MGI:97821""]","[""Pvalb""]",ENSMUSG00000005716,"[""ENSMUSG00000005716""]","[""ENSMUSG00000005716""]","[""ENSMUSG00000005716""]",False,"[""ENSMUSG00000005716""]",{},one_to_one
Pvr,"[119504, 71670694, 79556654]",[31598],"[""52118""]","[[""52118""]]","[""52118""]","[""MGI:107741""]","[""Pvr""]",ENSMUSG00000040511,"[""ENSMUSG00000040511""]","[""ENSMUSG00000040511""]","[""ENSMUSG00000040511""]",False,"[""ENSMUSG00000040511""]",{},one_to_one
Pvrl1,[74363351],[37265],"[""58235""]","[[""58235""]]","[""58235""]","[""MGI:1926483""]","[""Nectin1""]",ENSMUSG00000032012,"[""ENSMUSG00000032012""]","[""ENSMUSG00000032012""]","[""ENSMUSG00000032012""]",False,"[""ENSMUSG00000032012""]",{},one_to_one
Pvrl3,[73521804],[37561],"[""58998""]","[[""58998""]]","[""58998""]","[""MGI:1930171""]","[""Nectin3""]",ENSMUSG00000022656,"[""ENSMUSG00000022656""]","[""ENSMUSG00000022656""]","[""ENSMUSG00000022656""]",False,"[""ENSMUSG00000022656""]",{},one_to_one
Pvrl4,[2511],[47581],"[""71740""]","[[""71740""]]","[""71740""]","[""MGI:1918990""]","[""Nectin4""]",ENSMUSG00000006411,"[""ENSMUSG00000006411""]","[""ENSMUSG00000006411""]","[""ENSMUSG00000006411""]",False,"[""ENSMUSG00000006411""]",{},one_to_one
Pwp2,[112645814],[74971],"[""110816""]","[[""110816""]]","[""110816""]","[""MGI:1341200""]","[""Pwp2""]",ENSMUSG00000032834,"[""ENSMUSG00000032834""]","[""ENSMUSG00000032834""]","[""ENSMUSG00000032834""]",False,"[""ENSMUSG00000032834""]",{},one_to_one
Pxn,[1814],[19066],"[""19303""]","[[""19303""]]","[""19303""]","[""MGI:108295""]","[""Pxn""]",ENSMUSG00000029528,"[""ENSMUSG00000029528""]","[""ENSMUSG00000029528""]","[""ENSMUSG00000029528""]",False,"[""ENSMUSG00000029528""]",{},one_to_one
Pxylp1,[80343348],[88074],"[""235534""]","[[""235534""]]","[""235534""]","[""MGI:2442444""]","[""Pxylp1""]",ENSMUSG00000043587,"[""ENSMUSG00000043587""]","[""ENSMUSG00000043587""]","[""ENSMUSG00000043587""]",False,"[""ENSMUSG00000043587""]",{},one_to_one
Pycrl,[2515],[42037],"[""66194""]","[[""66194""]]","[""66194""]","[""MGI:1913444""]","[""Pycr3""]",ENSMUSG00000022571,"[""ENSMUSG00000022571""]","[""ENSMUSG00000022571""]","[""ENSMUSG00000022571""]",False,"[""ENSMUSG00000022571""]",{},one_to_one
Pygb,[276075],[74235],"[""110078""]","[[""110078""]]","[""110078""]","[""MGI:97828""]","[""Pygb""]",ENSMUSG00000033059,"[""ENSMUSG00000033059""]","[""ENSMUSG00000033059""]","[""ENSMUSG00000033059""]",False,"[""ENSMUSG00000033059""]",{},one_to_one
Pyurf,[276271],[42302],"[""66459""]","[[""66459""]]","[""66459""]","[""MGI:1913709""]","[""Pyurf""]",ENSMUSG00000043162,"[""ENSMUSG00000043162""]","[""ENSMUSG00000043162""]","[""ENSMUSG00000043162""]",False,"[""ENSMUSG00000043162""]",{},one_to_one
Qdpr,[75042261],[74548],"[""110391""]","[[""110391""]]","[""110391""]","[""MGI:97836""]","[""Qdpr""]",ENSMUSG00000015806,"[""ENSMUSG00000015806""]","[""ENSMUSG00000015806""]","[""ENSMUSG00000015806""]",False,"[""ENSMUSG00000015806""]",{},one_to_one
Qrfp,[75041585],[86631],"[""227717""]","[[""227717""]]","[""227717""]","[""MGI:3630329""]","[""Qrfp""]",ENSMUSG00000043102,"[""ENSMUSG00000043102""]","[""ENSMUSG00000043102""]","[""ENSMUSG00000043102""]",False,"[""ENSMUSG00000043102""]",{},one_to_one
Qrfpr,[71717619],[86844],"[""229214""]","[[""229214""]]","[""229214""]","[""MGI:2677633""]","[""Qrfpr""]",ENSMUSG00000058400,"[""ENSMUSG00000058400""]","[""ENSMUSG00000058400""]","[""ENSMUSG00000058400""]",False,"[""ENSMUSG00000058400""]",{},one_to_one
R3hdm4,[74881890],[73443],"[""109284""]","[[""109284""]]","[""109284""]","[""MGI:1924814""]","[""R3hdm4""]",ENSMUSG00000035781,"[""ENSMUSG00000035781""]","[""ENSMUSG00000035781""]","[""ENSMUSG00000035781""]",False,"[""ENSMUSG00000035781""]",{},one_to_one
R74862,[67936009],[61593],"[""97423""]","[[""97423""]]","[""97423""]","[""MGI:2142382""]","[""R74862""]",ENSMUSG00000059277,"[""ENSMUSG00000059277""]","[""ENSMUSG00000059277""]","[""ENSMUSG00000059277""]",False,"[""ENSMUSG00000059277""]",{},one_to_one
Rab1,[878],[19087],"[""19324""]","[[""19324""]]","[""19324""]","[""MGI:97842""]","[""Rab1a""]",ENSMUSG00000020149,"[""ENSMUSG00000020149""]","[""ENSMUSG00000020149""]","[""ENSMUSG00000020149""]",False,"[""ENSMUSG00000020149""]",{},one_to_one
Rab12,[74988626],[19091],"[""19328""]","[[""19328""]]","[""19328""]","[""MGI:894284""]","[""Rab12""]",ENSMUSG00000023460,"[""ENSMUSG00000023460""]","[""ENSMUSG00000023460""]","[""ENSMUSG00000023460""]",False,"[""ENSMUSG00000023460""]",{},one_to_one
Rab27b,[74641314],[56492],"[""80718""]","[[""80718""]]","[""80718""]","[""MGI:1931295""]","[""Rab27b""]",ENSMUSG00000024511,"[""ENSMUSG00000024511""]","[""ENSMUSG00000024511""]","[""ENSMUSG00000024511""]",False,"[""ENSMUSG00000024511""]",{},one_to_one
Rab37,[73931643],[37252],"[""58222""]","[[""58222""]]","[""58222""]","[""MGI:1929945""]","[""Rab37""]",ENSMUSG00000020732,"[""ENSMUSG00000020732""]","[""ENSMUSG00000020732""]","[""ENSMUSG00000020732""]",False,"[""ENSMUSG00000020732""]",{},one_to_one
Rab3b,[70436738],[45749],"[""69908""]","[[""69908""]]","[""69908""]","[""MGI:1917158""]","[""Rab3b""]",ENSMUSG00000003411,"[""ENSMUSG00000003411""]","[""ENSMUSG00000003411""]","[""ENSMUSG00000003411""]",False,"[""ENSMUSG00000003411""]",{},one_to_one
Rab3c,[73521805],[43138],"[""67295""]","[[""67295""]]","[""67295""]","[""MGI:1914545""]","[""Rab3c""]",ENSMUSG00000021700,"[""ENSMUSG00000021700""]","[""ENSMUSG00000021700""]","[""ENSMUSG00000021700""]",False,"[""ENSMUSG00000021700""]",{},one_to_one
Rab3ip,[71717136],[84955],"[""216363""]","[[""216363""]]","[""216363""]","[""MGI:105933""]","[""Rab3ip""]",ENSMUSG00000064181,"[""ENSMUSG00000064181""]","[""ENSMUSG00000064181""]","[""ENSMUSG00000064181""]",False,"[""ENSMUSG00000064181""]",{},one_to_one
Rab43,[73929886],[45675],"[""69834""]","[[""69834""]]","[""69834""]","[""MGI:1917084""]","[""Rab43""]",ENSMUSG00000030055,"[""ENSMUSG00000030055""]","[""ENSMUSG00000030055""]","[""ENSMUSG00000030055""]",False,"[""ENSMUSG00000030055""]",{},one_to_one
Rab6a,[74047909],[19109],"[""19346""]","[[""19346""]]","[""19346""]","[""MGI:894313""]","[""Rab6a""]",ENSMUSG00000030704,"[""ENSMUSG00000030704""]","[""ENSMUSG00000030704""]","[""ENSMUSG00000030704""]",False,"[""ENSMUSG00000030704""]",{},one_to_one
Rabep2,[1970],[46155],"[""70314""]","[[""70314""]]","[""70314""]","[""MGI:1917564""]","[""Rabep2""]",ENSMUSG00000030727,"[""ENSMUSG00000030727""]","[""ENSMUSG00000030727""]","[""ENSMUSG00000030727""]",False,"[""ENSMUSG00000030727""]",{},one_to_one
Rad23b,[881],[19122],"[""19359""]","[[""19359""]]","[""19359""]","[""MGI:105128""]","[""Rad23b""]",ENSMUSG00000028426,"[""ENSMUSG00000028426""]","[""ENSMUSG00000028426""]","[""ENSMUSG00000028426""]",False,"[""ENSMUSG00000028426""]",{},one_to_one
Rad51,[293471],[19124],"[""19361""]","[[""19361""]]","[""19361""]","[""MGI:97890""]","[""Rad51""]",ENSMUSG00000027323,"[""ENSMUSG00000027323""]","[""ENSMUSG00000027323""]","[""ENSMUSG00000027323""]",False,"[""ENSMUSG00000027323""]",{},one_to_one
Raf1,[1816],[74314],"[""110157""]","[[""110157""]]","[""110157""]","[""MGI:97847""]","[""Raf1""]",ENSMUSG00000000441,"[""ENSMUSG00000000441""]","[""ENSMUSG00000000441""]","[""ENSMUSG00000000441""]",False,"[""ENSMUSG00000000441""]",{},one_to_one
Rai14,[73521806],[51487],"[""75646""]","[[""75646""]]","[""75646""]","[""MGI:1922896""]","[""Rai14""]",ENSMUSG00000022246,"[""ENSMUSG00000022246""]","[""ENSMUSG00000022246""]","[""ENSMUSG00000022246""]",False,"[""ENSMUSG00000022246""]",{},one_to_one
Ralb,[74657981],[40776],"[""64143""]","[[""64143""]]","[""64143""]","[""MGI:1927244""]","[""Ralb""]",ENSMUSG00000004451,"[""ENSMUSG00000004451""]","[""ENSMUSG00000004451""]","[""ENSMUSG00000004451""]",False,"[""ENSMUSG00000004451""]",{},one_to_one
Ralyl,[72129250],[52737],"[""76897""]","[[""76897""]]","[""76897""]","[""MGI:1924147""]","[""Ralyl""]",ENSMUSG00000039717,"[""ENSMUSG00000039717""]","[""ENSMUSG00000039717""]","[""ENSMUSG00000039717""]",False,"[""ENSMUSG00000039717""]",{},one_to_one
Ramp1,[1912],[31281],"[""51801""]","[[""51801""]]","[""51801""]","[""MGI:1858418""]","[""Ramp1""]",ENSMUSG00000034353,"[""ENSMUSG00000034353""]","[""ENSMUSG00000034353""]","[""ENSMUSG00000034353""]",False,"[""ENSMUSG00000034353""]",{},one_to_one
Ramp3,[1818],[35374],"[""56089""]","[[""56089""]]","[""56089""]","[""MGI:1860292""]","[""Ramp3""]",ENSMUSG00000041046,"[""ENSMUSG00000041046""]","[""ENSMUSG00000041046""]","[""ENSMUSG00000041046""]",False,"[""ENSMUSG00000041046""]",{},one_to_one
Ran,[2517],[19147],"[""19384""]","[[""19384""]]","[""19384""]","[""MGI:1333112""]","[""Ran""]",ENSMUSG00000029430,"[""ENSMUSG00000029430""]","[""ENSMUSG00000029430""]","[""ENSMUSG00000029430""]",False,"[""ENSMUSG00000029430""]",{},one_to_one
Rangap1,[2519],[19150],"[""19387""]","[[""19387""]]","[""19387""]","[""MGI:103071""]","[""Rangap1""]",ENSMUSG00000022391,"[""ENSMUSG00000022391""]","[""ENSMUSG00000022391""]","[""ENSMUSG00000022391""]",False,"[""ENSMUSG00000022391""]",{},one_to_one
Rap1b,[74819347],[84806],"[""215449""]","[[""215449""]]","[""215449""]","[""MGI:894315""]","[""Rap1b""]",ENSMUSG00000052681,"[""ENSMUSG00000052681""]","[""ENSMUSG00000052681""]","[""ENSMUSG00000052681""]",False,"[""ENSMUSG00000052681""]",{},one_to_one
Rap1gap2,[74882606],[119897],"[""380711""]","[[""380711""]]","[""380711""]","[""MGI:3028623""]","[""Rap1gap2""]",ENSMUSG00000038807,"[""ENSMUSG00000038807""]","[""ENSMUSG00000038807""]","[""ENSMUSG00000038807""]",False,"[""ENSMUSG00000038807""]",{},one_to_one
Rap1gds1,[654924],[86962],"[""229877""]","[[""229877""]]","[""229877""]","[""MGI:2385189""]","[""Rap1gds1""]",ENSMUSG00000028149,"[""ENSMUSG00000028149""]","[""ENSMUSG00000028149""]","[""ENSMUSG00000028149""]",False,"[""ENSMUSG00000028149""]",{},one_to_one
Rap2a,[71016692],[51949],"[""76108""]","[[""76108""]]","[""76108""]","[""MGI:97855""]","[""Rap2a""]",ENSMUSG00000051615,"[""ENSMUSG00000051615""]","[""ENSMUSG00000051615""]","[""ENSMUSG00000051615""]",False,"[""ENSMUSG00000051615""]",{},one_to_one
Rap2b,[75934918],[49853],"[""74012""]","[[""74012""]]","[""74012""]","[""MGI:1921262""]","[""Rap2b""]",ENSMUSG00000036894,"[""ENSMUSG00000036894""]","[""ENSMUSG00000036894""]","[""ENSMUSG00000036894""]",False,"[""ENSMUSG00000036894""]",{},one_to_one
Rapgef4,[74749895],[35788],"[""56508""]","[[""56508""]]","[""56508""]","[""MGI:1917723""]","[""Rapgef4""]",ENSMUSG00000049044,"[""ENSMUSG00000049044""]","[""ENSMUSG00000049044""]","[""ENSMUSG00000049044""]",False,"[""ENSMUSG00000049044""]",{},one_to_one
Rapgef5,[70301084],[85296],"[""217944""]","[[""217944""]]","[""217944""]","[""MGI:2444365""]","[""Rapgef5""]",ENSMUSG00000041992,"[""ENSMUSG00000041992""]","[""ENSMUSG00000041992""]","[""ENSMUSG00000041992""]",False,"[""ENSMUSG00000041992""]",{},one_to_one
Rapgef6,[75041528],[83003],"[""192786""]","[[""192786""]]","[""192786""]","[""MGI:2384761""]","[""Rapgef6""]",ENSMUSG00000037533,"[""ENSMUSG00000037533""]","[""ENSMUSG00000037533""]","[""ENSMUSG00000037533""]",False,"[""ENSMUSG00000037533""]",{},one_to_one
Rara,[1528],[19164],"[""19401""]","[[""19401""]]","[""19401""]","[""MGI:97856""]","[""Rara""]",ENSMUSG00000037992,"[""ENSMUSG00000037992""]","[""ENSMUSG00000037992""]","[""ENSMUSG00000037992""]",False,"[""ENSMUSG00000037992""]",{},one_to_one
Rarb,[75038442],[85409],"[""218772""]","[[""218772""]]","[""218772""]","[""MGI:97857""]","[""Rarb""]",ENSMUSG00000017491,"[""ENSMUSG00000017491""]","[""ENSMUSG00000017491""]","[""ENSMUSG00000017491""]",False,"[""ENSMUSG00000017491""]",{},one_to_one
Rarg,[130913],[19174],"[""19411""]","[[""19411""]]","[""19411""]","[""MGI:97858""]","[""Rarg""]",ENSMUSG00000001288,"[""ENSMUSG00000001288""]","[""ENSMUSG00000001288""]","[""ENSMUSG00000001288""]",False,"[""ENSMUSG00000001288""]",{},one_to_one
Rarres1,[75084131],[73381],"[""109222""]","[[""109222""]]","[""109222""]","[""MGI:1924461""]","[""Rarres1""]",ENSMUSG00000049404,"[""ENSMUSG00000049404""]","[""ENSMUSG00000049404""]","[""ENSMUSG00000049404""]",False,"[""ENSMUSG00000049404""]",{},one_to_one
Rarres2,[75077281],[47501],"[""71660""]","[[""71660""]]","[""71660""]","[""MGI:1918910""]","[""Rarres2""]",ENSMUSG00000009281,"[""ENSMUSG00000009281""]","[""ENSMUSG00000009281""]","[""ENSMUSG00000009281""]",False,"[""ENSMUSG00000009281""]",{},one_to_one
Rasa2,[73512192],[77440],"[""114713""]","[[""114713""]]","[""114713""]","[""MGI:2149960""]","[""Rasa2""]",ENSMUSG00000032413,"[""ENSMUSG00000032413""]","[""ENSMUSG00000032413""]","[""ENSMUSG00000032413""]",False,"[""ENSMUSG00000032413""]",{},one_to_one
Rasa4,[74425552],[33446],"[""54153""]","[[""54153""]]","[""54153""]","[""MGI:1858600""]","[""Rasa4""]",ENSMUSG00000004952,"[""ENSMUSG00000004952""]","[""ENSMUSG00000004952""]","[""ENSMUSG00000004952""]",False,"[""ENSMUSG00000004952""]",{},one_to_one
Rasal1,[75774111],[19178],"[""19415""]","[[""19415""]]","[""19415""]","[""MGI:1330842""]","[""Rasal1""]",ENSMUSG00000029602,"[""ENSMUSG00000029602""]","[""ENSMUSG00000029602""]","[""ENSMUSG00000029602""]",False,"[""ENSMUSG00000029602""]",{},one_to_one
Rasal2,"[71670719, 75147758]",[86425],"[""226525""]","[[""226525""]]","[""226525""]","[""MGI:2443881""]","[""Rasal2""]",ENSMUSG00000070565,"[""ENSMUSG00000070565""]","[""ENSMUSG00000070565""]","[""ENSMUSG00000070565""]",False,"[""ENSMUSG00000070565""]",{},one_to_one
Rasd1,[2521],[19179],"[""19416""]","[[""19416""]]","[""19416""]","[""MGI:1270848""]","[""Rasd1""]",ENSMUSG00000049892,"[""ENSMUSG00000049892""]","[""ENSMUSG00000049892""]","[""ENSMUSG00000049892""]",False,"[""ENSMUSG00000049892""]",{},one_to_one
Rasd2,[73636089],[50982],"[""75141""]","[[""75141""]]","[""75141""]","[""MGI:1922391""]","[""Rasd2""]",ENSMUSG00000034472,"[""ENSMUSG00000034472""]","[""ENSMUSG00000034472""]","[""ENSMUSG00000034472""]",False,"[""ENSMUSG00000034472""]",{},one_to_one
Rasgef1b,[71358553],[107227],"[""320292""]","[[""320292""]]","[""320292""]","[""MGI:2443755""]","[""Rasgef1b""]",ENSMUSG00000089809,"[""ENSMUSG00000089809""]","[""ENSMUSG00000089809""]","[""ENSMUSG00000089809""]",False,"[""ENSMUSG00000089809""]",{},one_to_one
Rasgrf1,[1274],[19180],"[""19417""]","[[""19417""]]","[""19417""]","[""MGI:99694""]","[""Rasgrf1""]",ENSMUSG00000032356,"[""ENSMUSG00000032356""]","[""ENSMUSG00000032356""]","[""ENSMUSG00000032356""]",False,"[""ENSMUSG00000032356""]",{},one_to_one
Rasgrf2,[73992916],[19181],"[""19418""]","[[""19418""]]","[""19418""]","[""MGI:109137""]","[""Rasgrf2""]",ENSMUSG00000021708,"[""ENSMUSG00000021708""]","[""ENSMUSG00000021708""]","[""ENSMUSG00000021708""]",False,"[""ENSMUSG00000021708""]",{},one_to_one
Rasgrp1,[76115742],[19182],"[""19419""]","[[""19419""]]","[""19419""]","[""MGI:1314635""]","[""Rasgrp1""]",ENSMUSG00000027347,"[""ENSMUSG00000027347""]","[""ENSMUSG00000027347""]","[""ENSMUSG00000027347""]",False,"[""ENSMUSG00000027347""]",{},one_to_one
Rasgrp2,[76115743],[19158],"[""19395""]","[[""19395""]]","[""19395""]","[""MGI:1333849""]","[""Rasgrp2""]",ENSMUSG00000032946,"[""ENSMUSG00000032946""]","[""ENSMUSG00000032946""]","[""ENSMUSG00000032946""]",False,"[""ENSMUSG00000032946""]",{},one_to_one
Rasgrp4,[76135807],[87555],"[""233046""]","[[""233046""]]","[""233046""]","[""MGI:2386851""]","[""Rasgrp4""]",ENSMUSG00000030589,"[""ENSMUSG00000030589""]","[""ENSMUSG00000030589""]","[""ENSMUSG00000030589""]",False,"[""ENSMUSG00000030589""]",{},one_to_one
Rasl10a,[73636038],[51509],"[""75668""]","[[""75668""]]","[""75668""]","[""MGI:1922918""]","[""Rasl10a""]",ENSMUSG00000034209,"[""ENSMUSG00000034209""]","[""ENSMUSG00000034209""]","[""ENSMUSG00000034209""]",False,"[""ENSMUSG00000034209""]",{},one_to_one
Rasl11a,[75988636],[44737],"[""68895""]","[[""68895""]]","[""68895""]","[""MGI:1916145""]","[""Rasl11a""]",ENSMUSG00000029641,"[""ENSMUSG00000029641""]","[""ENSMUSG00000029641""]","[""ENSMUSG00000029641""]",False,"[""ENSMUSG00000029641""]",{},one_to_one
Rasl11b,[71717137],[44781],"[""68939""]","[[""68939""]]","[""68939""]","[""MGI:1916189""]","[""Rasl11b""]",ENSMUSG00000049907,"[""ENSMUSG00000049907""]","[""ENSMUSG00000049907""]","[""ENSMUSG00000049907""]",False,"[""ENSMUSG00000049907""]",{},one_to_one
Rassf3,[71836799],[82986],"[""192678""]","[[""192678""]]","[""192678""]","[""MGI:2179722""]","[""Rassf3""]",ENSMUSG00000025795,"[""ENSMUSG00000025795""]","[""ENSMUSG00000025795""]","[""ENSMUSG00000025795""]",False,"[""ENSMUSG00000025795""]",{},one_to_one
Rassf4,[74988636],[84543],"[""213391""]","[[""213391""]]","[""213391""]","[""MGI:2386853""]","[""Rassf4""]",ENSMUSG00000042129,"[""ENSMUSG00000042129""]","[""ENSMUSG00000042129""]","[""ENSMUSG00000042129""]",False,"[""ENSMUSG00000042129""]",{},one_to_one
Rassf6,[75041561],[49087],"[""73246""]","[[""73246""]]","[""73246""]","[""MGI:1920496""]","[""Rassf6""]",ENSMUSG00000029370,"[""ENSMUSG00000029370""]","[""ENSMUSG00000029370""]","[""ENSMUSG00000029370""]",False,"[""ENSMUSG00000029370""]",{},one_to_one
Rassf8,[71249739],[47164],"[""71323""]","[[""71323""]]","[""71323""]","[""MGI:1918573""]","[""Rassf8""]",ENSMUSG00000030259,"[""ENSMUSG00000030259""]","[""ENSMUSG00000030259""]","[""ENSMUSG00000030259""]",False,"[""ENSMUSG00000030259""]",{},one_to_one
Raver2,[72128776],[88973],"[""242570""]","[[""242570""]]","[""242570""]","[""MGI:2443623""]","[""Raver2""]",ENSMUSG00000035275,"[""ENSMUSG00000035275""]","[""ENSMUSG00000035275""]","[""ENSMUSG00000035275""]",False,"[""ENSMUSG00000035275""]",{},one_to_one
Rb1cc1,[75043159],[12206],"[""12421""]","[[""12421""]]","[""12421""]","[""MGI:1341850""]","[""Rb1cc1""]",ENSMUSG00000025907,"[""ENSMUSG00000025907""]","[""ENSMUSG00000025907""]","[""ENSMUSG00000025907""]",False,"[""ENSMUSG00000025907""]",{},one_to_one
Rbbp6,[170],[19410],"[""19647""]","[[""19647""]]","[""19647""]","[""MGI:894835""]","[""Rbbp6""]",ENSMUSG00000030779,"[""ENSMUSG00000030779""]","[""ENSMUSG00000030779""]","[""ENSMUSG00000030779""]",False,"[""ENSMUSG00000030779""]",{},one_to_one
Rbm11,[1411],[86080],"[""224344""]","[[""224344""]]","[""224344""]","[""MGI:2447622""]","[""Rbm11""]",ENSMUSG00000032940,"[""ENSMUSG00000032940""]","[""ENSMUSG00000032940""]","[""ENSMUSG00000032940""]",False,"[""ENSMUSG00000032940""]",{},one_to_one
Rbm18,[356083],[43732],"[""67889""]","[[""67889""]]","[""67889""]","[""MGI:1915139""]","[""Rbm18""]",ENSMUSG00000026889,"[""ENSMUSG00000026889""]","[""ENSMUSG00000026889""]","[""ENSMUSG00000026889""]",False,"[""ENSMUSG00000026889""]",{},one_to_one
Rbm19,[71016585],[49952],"[""74111""]","[[""74111""]]","[""74111""]","[""MGI:1921361""]","[""Rbm19""]",ENSMUSG00000029594,"[""ENSMUSG00000029594""]","[""ENSMUSG00000029594""]","[""ENSMUSG00000029594""]",False,"[""ENSMUSG00000029594""]",{},one_to_one
